"id","ref_audit","ref_process","ref_risk","ref_impact_level","ref_category","ref_revision","impact","loss","weight","title","info","rev"
"1250","-1","67","168","5","2","625","5","0","1","Impacto inicial","","0"
"1252","-1","67","169","5","2","626","5","0","1","Impacto inicial","","0"
"1254","-1","67","170","5","2","627","5","0","1","Impacto inicial","","0"
"1256","-1","67","171","5","2","628","5","0","1","Impacto inicial","","0"
"1258","-1","67","172","5","2","629","5","0","1","Impacto inicial","","0"
"1260","-1","67","173","5","2","630","5","0","1","Impacto inicial","","0"
"1262","-1","67","88","5","2","631","5","0","1","Impacto inicial","","0"
"1264","-1","67","162","2","2","733","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1266","-1","67","166","2","2","735","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1268","-1","67","167","3","2","737","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1270","-1","67","168","1","2","739","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1272","-1","67","169","1","2","741","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1274","-1","67","170","1","2","743","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1276","-1","67","171","2","2","745","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1278","-1","67","172","1","2","747","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1280","-1","67","173","2","2","749","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1282","-1","67","88","1","2","751","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1284","-1","71","177","2","2","702","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1285","14","67","162","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1286","14","71","164","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inicial","0"
"1287","14","71","165","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inicial","0"
"1291","15","71","163","3","2","657","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1292","15","71","191","1","2","732","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1293","15","71","174","1","2","658","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1294","15","71","175","1","2","699","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1295","15","71","176","2","2","660","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1296","15","71","177","2","2","661","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1297","15","71","178","1","2","662","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1298","15","71","179","1","2","663","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1299","15","71","181","2","2","665","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1300","15","71","182","3","2","711","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1301","15","71","180","2","2","664","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1302","15","71","183","2","2","666","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1303","15","71","164","2","2","715","2.5","0","1","Impacto inicial","Evaluacion Inicial","0"
"1304","15","71","165","2","2","667","2.5","0","1","Impacto inicial","Evaluacion Inicial","0"
"1305","15","71","185","2","2","720","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1306","15","71","184","2","2","718","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1307","15","71","186","2","2","722","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1308","15","71","187","2","2","724","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1309","15","71","188","1","2","726","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1310","15","71","189","2","2","728","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1311","15","71","190","1","2","730","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1333","0","71","163","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1334","15","71","163","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1335","0","71","174","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1336","15","71","174","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1337","-1","71","175","1","2","698","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1339","15","71","176","2","2","701","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1340","0","71","177","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1341","15","71","177","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1342","0","71","178","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1343","15","71","178","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1345","15","71","179","1","2","705","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1347","15","71","180","4","2","707","0.5","0","1","Impacto inicial","Evaluacion Residual","0"
"1349","15","71","181","2","2","709","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1351","15","71","183","4","2","713","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1352","0","71","165","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inicial","0"
"1353","15","71","165","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inicial","0"
"1354","16","67","162","2","2","734","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1355","16","67","88","1","2","682","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1356","16","67","167","3","2","678","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1357","16","67","168","1","2","740","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1358","16","67","169","1","2","742","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1359","16","67","170","1","2","744","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1360","16","67","171","2","2","679","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1361","16","67","172","1","2","680","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1362","16","67","173","2","2","681","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1363","16","67","166","2","2","736","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1375","16","67","167","4","2","738","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1377","16","67","171","4","2","746","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1379","16","67","172","4","2","748","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1381","16","67","173","4","2","750","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1383","16","67","88","4","2","753","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1385","-1","69","162","5","2","684","5","0","1","Impacto inicial","","0"
"1387","-1","69","162","2","2","0","2.5","0","1","Impacto inicial","Evaluación Inherente","0"
"1388","17","69","162","2","2","756","2.5","0","1","Impacto inicial","Evaluación Inherente","0"
"1391","-1","73","193","5","2","689","5","0","1","Impacto inicial","","0"
"1393","-1","74","194","5","2","691","5","0","1","Impacto inicial","","0"
"1395","-1","74","193","5","2","690","5","0","1","Impacto inicial","","0"
"1396","0","73","193","5","2","0","5","0","1","Impacto inicial","","0"
"1397","-1","73","193","2","4","0","2.5","0","1","Impacto inicial","Evaluación inherente ","0"
"1398","0","74","193","5","2","0","5","0","1","Impacto inicial","","0"
"1399","-1","74","193","1","2","0","3.5","0","1","Impacto inicial","Descripcion 1","0"
"1400","0","74","194","5","2","0","5","0","1","Impacto inicial","","0"
"1401","-1","74","194","4","2","0","0.5","0","1","Impacto inicial","Bajo - Reputaciòn","0"
"1403","-1","69","174","5","2","693","5","0","1","Impacto inicial","","0"
"1404","0","69","174","5","2","0","5","0","1","Impacto inicial","","0"
"1405","-1","69","174","1","2","0","3.5","0","1","Impacto inicial","Evaluación Inherente","0"
"1406","-1","71","163","3","2","695","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1407","-1","71","163","4","3","695","0.5","0","1","Sin reportes al ante supervisor","No se requiere reporte","0"
"1408","-1","71","163","4","4","695","0.5","0","1","Perdidas","Hasta por 6.000.000","0"
"1409","-1","71","163","4","5","695","0.5","0","1","Efectos legales y reputacionales","De un usuario o proveedor","0"
"1410","-1","71","163","4","2","769","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1411","-1","71","163","4","3","769","0.5","0","1","Sin reportes al ante supervisor","No se requiere reporte","0"
"1412","-1","71","163","4","4","769","0.5","0","1","Perdidas","Hasta por 6.000.000","0"
"1413","-1","71","163","4","5","769","0.5","0","1","Efectos legales y reputacionales","De un usuario o proveedor","0"
"1414","-1","71","174","1","2","697","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1415","-1","71","174","4","3","697","0.5","0","1","Sin reportes","Sin reportes al ente supervisor","0"
"1416","-1","71","174","4","4","697","0.5","0","1","Impacto 1","Menores a 6000000","0"
"1417","-1","71","174","4","5","697","0.5","0","1","Impacto 1","Efecto legal y reputacional","0"
"1418","-1","71","174","1","2","770","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1419","-1","71","174","1","3","770","3.5","0","1","Sin reportes","Sin reportes al ente supervisor","0"
"1420","-1","71","174","1","4","770","3.5","0","1","Impacto 1","Menores a 6000000","0"
"1421","-1","71","174","1","5","770","3.5","0","1","Impacto 1","Efecto legal y reputacional","0"
"1422","-1","71","175","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1423","-1","71","175","1","3","0","3.5","0","1","Impacto inicial","Sanciones mayores","0"
"1424","-1","71","175","1","4","0","3.5","0","1","Impacto 1","Perdidas","0"
"1425","-1","71","175","1","5","0","3.5","0","1","Impacto inicial","Efectos legales representativos","0"
"1426","0","71","175","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1427","15","71","175","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1428","15","71","175","1","3","0","3.5","0","1","Impacto 1","Sanciones mayores","0"
"1429","15","71","175","1","4","0","3.5","0","1","Impacto 1","Perdidas","0"
"1430","15","71","175","1","5","0","3.5","0","1","Impacto inicial","Efectos reputacionales representativos","0"
"1431","-1","71","176","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1432","-1","71","176","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas a la entidad ","0"
"1433","-1","71","176","2","4","0","2.5","0","1","Impacto 1","Perdidas moderadas","0"
"1434","-1","71","176","2","5","0","2.5","0","1","Impacto inicial","Efectos legales y reputacionales  moderados","0"
"1435","0","71","176","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1436","15","71","176","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1437","15","71","176","2","5","0","2.5","0","1","Impacto incial","Efecto legal y reputacional","0"
"1438","15","71","176","2","4","0","2.5","0","1","Impacto inicial","impacto moderado operativo","0"
"1439","15","71","176","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas","0"
"1440","-1","71","177","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1441","-1","71","177","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas","0"
"1442","-1","71","177","2","4","0","2.5","0","1","Impacto residual","Perdidas moderadas","0"
"1443","-1","71","177","2","5","0","2.5","0","1","Impacto inicial","Efectos legales importantes","0"
"1444","-1","71","178","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1445","-1","71","178","1","3","0","3.5","0","1","Impacto inicial","Sanciones mayores","0"
"1446","-1","71","178","1","4","0","3.5","0","1","Impacto inicial","Perdidas mayores","0"
"1447","-1","71","178","1","5","0","3.5","0","1","Impacto inicial","Efectos legales representativos","0"
"1448","-1","71","179","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1449","-1","71","179","1","3","0","3.5","0","1","Impacto inicial","Sanciones mayores a la entidad","0"
"1450","-1","71","179","1","4","0","3.5","0","1","Impacto inicial","Perdidas mayores","0"
"1451","-1","71","179","1","5","0","3.5","0","1","impacto inicial","Efectos legales significativos","0"
"1452","0","71","179","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1453","15","71","179","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1454","15","71","179","1","3","0","3.5","0","1","Impacto inicial","Sanciones mayores","0"
"1455","15","71","179","1","4","0","3.5","0","1","Impacto inicial","Riesgo operativo mayor","0"
"1456","15","71","179","1","5","0","3.5","0","1","Impacto","Efecto reputacional significativo","0"
"1457","-1","71","180","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1458","-1","71","180","2","4","0","2.5","0","1","Impacto inicial","Operativos moderados","0"
"1459","-1","71","180","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas","0"
"1460","-1","71","180","2","5","0","2.5","0","1","Impacto inicial","efectos legales moderados","0"
"1461","0","71","180","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Residual","0"
"1462","15","71","180","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Residual","0"
"1463","15","71","180","4","3","0","0.5","0","1","Impacto 2","Sin reportes","0"
"1464","15","71","180","4","4","0","0.5","0","1","Impacto 2","Perdidas insignificantes","0"
"1465","15","71","180","4","5","0","0.5","0","1","Impacto 2","Efectos insignificantes","0"
"1466","-1","71","181","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1467","-1","71","181","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas","0"
"1468","-1","71","181","2","5","0","2.5","0","1","Impacto inicial","Efecto legal moderado","0"
"1469","-1","71","181","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1470","0","71","181","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1471","15","71","181","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1472","15","71","181","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1473","15","71","181","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas","0"
"1474","15","71","181","2","5","0","2.5","0","1","Impacto inicial","Efectos legales moderados","0"
"1475","-1","71","182","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1476","-1","71","182","3","3","0","1.5","0","1","Impacto inicial","Llamados de atención","0"
"1477","-1","71","182","3","4","0","1.5","0","1","Impacto inicial","Perdidas menores","0"
"1478","-1","71","182","3","5","0","1.5","0","1","Impacto inicial","Efecto legales menores","0"
"1479","0","71","182","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1480","15","71","182","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1481","15","71","182","3","3","0","1.5","0","1","Impacto inicial","Llamadas de atención por el ente supervisor","0"
"1482","15","71","182","3","4","0","1.5","0","1","Impacto 2","Perdidas menores","0"
"1483","15","71","182","3","5","0","1.5","0","1","Impacto","Efectos legales y reputacionales","0"
"1484","-1","71","183","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1485","-1","71","183","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas a la entidad","0"
"1486","-1","71","183","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1487","-1","71","183","2","5","0","2.5","0","1","Impacto inicial","Efectos legales y reputacionales moderados","0"
"1488","0","71","183","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1489","15","71","183","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1490","15","71","183","4","3","0","0.5","0","1","Impacto 2","Sin reportes","0"
"1491","15","71","183","4","4","0","0.5","0","1","Impacto 2","Perdidas minimas","0"
"1492","15","71","183","4","5","0","0.5","0","1","Impacto 2","Efectos legales mínimos","0"
"1493","-1","71","164","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inicial","0"
"1494","-1","71","164","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas a la entidad","0"
"1495","-1","71","164","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1496","-1","71","164","2","5","0","2.5","0","1","Impacto inicial","Efectos legales por empleados por funcionarios involucrados","0"
"1497","0","71","164","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inicial","0"
"1498","15","71","164","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inicial","0"
"1499","15","71","164","2","5","0","2.5","0","1","Impacto inicial","Implicación legal moderada","0"
"1500","15","71","164","2","3","0","2.5","0","1","impacto inicial","Sanciones moderadas","0"
"1501","15","71","164","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1502","-1","71","165","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inicial","0"
"1503","-1","71","165","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas a la entidad ","0"
"1504","-1","71","165","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1505","-1","71","165","2","5","0","2.5","0","1","Impacto inicial","Efectos legales importantes","0"
"1506","-1","71","184","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1507","-1","71","184","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas en las operaciones","0"
"1508","-1","71","184","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas a la entidad","0"
"1509","-1","71","184","2","5","0","2.5","0","1","Impacto inicial","Efectos legales reputacionales","0"
"1510","0","71","184","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1511","15","71","184","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1512","15","71","184","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1513","15","71","184","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas","0"
"1514","15","71","184","2","5","0","2.5","0","1","Impacto inicial","Efectos legales moderados","0"
"1515","-1","71","185","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1516","-1","71","185","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas a la entidad","0"
"1517","-1","71","185","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1518","-1","71","185","2","5","0","2.5","0","1","Impacto inicial","Efectos legales moderados","0"
"1519","0","71","185","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1520","15","71","185","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1521","15","71","185","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas","0"
"1522","15","71","185","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1523","15","71","185","2","5","0","2.5","0","1","Impacto inicial","Efectos reputacionales moderados","0"
"1524","-1","71","186","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1525","-1","71","186","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas","0"
"1526","-1","71","186","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1527","-1","71","186","2","5","0","2.5","0","1","Impacto inicial","Efectos legales moderados","0"
"1528","0","71","186","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1529","15","71","186","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1530","15","71","186","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas","0"
"1531","15","71","186","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1532","15","71","186","2","5","0","2.5","0","1","Impacto inicial","Efectos legales moderados.","0"
"1533","-1","71","187","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1534","-1","71","187","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas a la entidad","0"
"1535","-1","71","187","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1536","-1","71","187","2","5","0","2.5","0","1","Impacto inicial","Efectos legales y reputacionales moderados","0"
"1537","0","71","187","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1538","15","71","187","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1539","15","71","187","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas en la entidad","0"
"1540","15","71","187","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1541","15","71","187","2","5","0","2.5","0","1","Impacto inicial","Efectos legales moderados","0"
"1542","-1","71","188","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1543","-1","71","188","1","3","0","3.5","0","1","Impacto inicial","Sanciones mayores para a entidad","0"
"1544","-1","71","188","1","4","0","3.5","0","1","Impacto inicial","Perdidas mayores","0"
"1545","-1","71","188","1","5","0","3.5","0","1","Impacto inicial","Efectos legales representativos","0"
"1546","0","71","188","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1547","15","71","188","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1548","15","71","188","1","3","0","3.5","0","1","Impacto inicial","Sanciones mayores","0"
"1549","15","71","188","1","4","0","3.5","0","1","Impacto inicial","Perdidas mayores","0"
"1550","15","71","188","1","5","0","3.5","0","1","Impacto inicial","Efectos legales significativos","0"
"1551","-1","71","189","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1552","-1","71","189","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1553","-1","71","189","2","5","0","2.5","0","1","Impacto inicial","Efectos reputacionales importantes","0"
"1554","-1","71","189","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas","0"
"1555","0","71","189","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1556","15","71","189","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1557","15","71","189","2","3","0","2.5","0","1","Impacto 2","Sanciones moderadas","0"
"1558","15","71","189","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1559","15","71","189","2","5","0","2.5","0","1","Impacto inicial","Efectos legales y reputacionales importantes","0"
"1560","-1","71","190","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1561","-1","71","190","1","3","0","3.5","0","1","Impacto inicial","Procesos penales","0"
"1562","-1","71","190","1","4","0","3.5","0","1","Impacto inicial","Perdidas mayores","0"
"1563","-1","71","190","1","5","0","3.5","0","1","Impacto inicial","Efectos legales significativos","0"
"1564","0","71","190","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1565","15","71","190","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1566","15","71","190","1","3","0","3.5","0","1","Impacto inicial","Sanciones mayores.","0"
"1567","15","71","190","1","4","0","3.5","0","1","Impacto inicial","Perdidas mayores","0"
"1568","15","71","190","1","5","0","3.5","0","1","Impacto inicial","Efectos legales y reputacionales significativos","0"
"1569","-1","71","191","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1570","-1","71","191","1","3","0","3.5","0","1","Impacto inicial","Sanciones mayores","0"
"1571","-1","71","191","1","4","0","3.5","0","1","Impacto inicial","Perdidas mayores","0"
"1572","-1","71","191","1","5","0","3.5","0","1","Impacto inicial","Efectos legales mayores","0"
"1573","0","71","191","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1574","15","71","191","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1575","15","71","191","1","3","0","3.5","0","1","Impacto inicial","Sanciones mayores","0"
"1576","15","71","191","1","4","0","3.5","0","1","Impacto inicial","Perdidas mayores","0"
"1577","15","71","191","1","5","0","3.5","0","1","Impacto inicial","Efectos legales significativos","0"
"1578","-1","67","162","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1579","-1","67","162","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas a la entidad","0"
"1580","-1","67","162","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1582","16","67","162","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1583","16","67","162","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas","0"
"1584","16","67","162","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1585","-1","67","166","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1586","-1","67","166","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1587","-1","67","166","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas","0"
"1589","16","67","166","2","2","0","2.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1590","16","67","166","2","3","0","2.5","0","1","Impacto inicial","Sanciones moderadas","0"
"1591","16","67","166","2","4","0","2.5","0","1","Impacto inicial","Perdidas moderadas","0"
"1592","-1","67","167","3","2","0","1.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1593","-1","67","167","3","3","0","1.5","0","1","Impacto inicial","Llamados de atención","0"
"1594","-1","67","167","3","4","0","1.5","0","1","Impacto inicial","Perdidas menores","0"
"1595","-1","67","167","3","5","0","1.5","0","1","Impacto inicial","Efectos legales menores","0"
"1596","-1","67","167","3","5","0","1.5","0","1","Impacto inicial","Efectos legales menores","0"
"1597","0","67","167","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1598","16","67","167","4","2","0","0.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1599","16","67","167","4","3","0","0.5","0","1","Impacto inicial","Sin reportes al ente","0"
"1600","16","67","167","4","4","0","0.5","0","1","Impacto inicial","Perdidas insignificantes","0"
"1601","16","67","167","4","5","0","0.5","0","1","Impacto inicial","Efectos legales insignificantes","0"
"1602","-1","67","168","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1603","-1","67","168","1","3","0","3.5","0","1","Impacto inicial","Sanciones mayores","0"
"1604","-1","67","168","1","4","0","3.5","0","1","impacto inicial","Perdidas mayores","0"
"1605","-1","67","168","1","5","0","3.5","0","1","Impacto inicial","Efectos legales significativos","0"
"1606","0","67","168","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1607","16","67","168","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1608","16","67","168","1","3","0","3.5","0","1","Impacto inicial","Sanciones mayores","0"
"1609","16","67","168","1","4","0","3.5","0","1","Impacto inicial","Perdidas mayores","0"
"1610","16","67","168","1","5","0","3.5","0","1","Impacto inicial","EFectos legales mayores","0"
"1611","-1","67","169","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1612","-1","67","169","1","3","0","3.5","0","1","Impacto inicial","Sanciones mayores","0"
"1613","-1","67","169","1","4","0","3.5","0","1","Impacto inicial","Perdidas mayores","0"
"1614","-1","67","169","1","5","0","3.5","0","1","Impacto inicial","Efectos legales mayores","0"
"1615","0","67","169","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1616","16","67","169","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1617","16","67","169","1","3","0","3.5","0","1","Impacto inicial","Sanciones mayores","0"
"1618","16","67","169","1","4","0","3.5","0","1","Impacto inicial","Perdidas mayores","0"
"1619","16","67","169","1","5","0","3.5","0","1","Impacto inicial","Efectos legales mayores","0"
"1620","-1","67","170","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
"1621","-1","67","170","1","3","0","3.5","0","1","Impacto inicial","Sanciones mayores","0"
"1622","-1","67","170","1","4","0","3.5","0","1","Impacto inicial","Perdidas mayores","0"
"1623","-1","67","170","1","5","0","3.5","0","1","Impacto inicial","Efectos legales mayores","0"
"1624","0","67","170","1","2","0","3.5","0","1","Impacto inicial","Evaluacion Inherente","0"
